symbol,entry_date,engine,side,regime,hold_days,ml_rank,opt_type,strike,sigma,entry_price,exit_price,equity_return,options_return,leverage,eq_pnl_1k,opt_pnl_1k,options_better
NFLX,2020-04-29,meanrev,long,BEAR,1,0.9949874686716792,ATM_call_21DTE,39.95,0.4059899940490723,39.952999114990234,41.901030609130856,0.04875807917533097,0.6551031206375323,25.008243217396526,48.75807917533097,655.1031206375324,True
PLNT,2020-04-13,momentum,short,,21,0.0150375939849624,30d_put_30DTE,51.69,0.5352099761962891,55.369998931884766,57.5548786239624,-0.039459630381525536,-0.7962479303168917,32.63561485061735,-39.459630381525535,-796.2479303168917,False
AMD,2020-05-04,meanrev,long,BEAR,1,0.995,ATM_call_21DTE,49.82,0.46761001586914064,49.81999969482422,52.08561862945557,0.04547609290464774,0.49211453010894,21.81961209916839,45.47609290464774,492.11453010894,True
ENPH,2020-05-04,meanrev,long,BEAR,2,1.0,ATM_call_21DTE,41.75,0.46761001586914064,41.75,52.57464030456543,0.2592728216662378,4.708578306116784,21.819610685644516,259.2728216662378,4708.578306116784,True
CHRW,2020-04-17,momentum,short,,20,0.0776942355889724,30d_put_30DTE,69.36,0.49595001983642584,73.9800033569336,72.09389694213867,0.025494813857941695,-0.28526899834853836,35.5185500006195,25.494813857941693,-285.26899834853833,False
NEM,2020-05-12,meanrev,long,BEAR,1,0.9725,ATM_call_21DTE,63.2,0.4295200119018555,63.20000076293945,63.76221939086914,0.008895864258586749,-0.004155136411147374,23.699077332028565,8.89586425858675,-4.155136411147374,False
ENPH,2020-05-14,meanrev,long,BEAR,1,0.9925,ATM_call_21DTE,55.15,0.42393000793457036,55.150001525878906,58.263241065979,0.0564503980773096,0.7553308156998416,24.00252947946475,56.45039807730961,755.3308156998417,True
TTD,2020-05-12,meanrev,long,BEAR,8,0.99,ATM_call_21DTE,30.75,0.4295200119018555,30.7549991607666,29.651079715728763,-0.03589398391029976,-0.6542802081521434,23.65465434057881,-35.89398391029976,-654.2802081521432,False
MMM,2020-04-30,momentum,short,,20,0.0075187969924812,30d_put_30DTE,121.67,0.44395001983642574,129.02174377441406,125.4008060760498,0.028064554023508062,-0.21797242026293093,40.17926758018892,28.064554023508062,-217.9724202629309,False
APD,2020-05-05,momentum,short,,21,0.03,30d_put_30DTE,212.35,0.4369300079345704,225.0,238.27560305786133,-0.059002680257161474,-0.8994669448136795,40.89606726581999,-59.00268025716148,-899.4669448136794,False
NKE,2020-05-08,momentum,short,,20,0.0525,30d_put_30DTE,85.78,0.36373999404907226,90.11000061035156,98.6569190826416,-0.0948498325868193,-0.9727287274531845,50.0997253400325,-94.8498325868193,-972.7287274531845,False
SKY,2020-05-21,momentum,short,,7,0.0299251870324189,30d_put_30DTE,22.79,0.38389000892639163,24.0,24.408720611572264,-0.017030025482177653,-0.19144654382962045,47.24814305235858,-17.030025482177653,-191.44654382962045,False
DD,2020-05-28,momentum,short,,1,0.0623441396508728,30d_put_30DTE,19.8,0.3716700019836426,20.820083618164062,21.171966751098633,-0.016901139274367635,0.003751918366300943,48.94564836266487,-16.901139274367637,3.751918366300943,True
ENPH,2020-05-26,meanrev,long,BEAR,3,0.9775561097256856,ATM_call_21DTE,59.83,0.3641300029754639,59.83000183105469,58.07361862945557,-0.029356228444697666,-0.5288055392559214,27.812864205986482,-29.356228444697667,-528.8055392559214,False
BA,2020-06-03,momentum,long,CHOPPY,1,0.9875311720698254,30d_call_30DTE,150.4,0.3335799980163574,157.41420611572266,157.2564770811947,-0.001002000000000042,0.0043121034796723585,15.19088919428388,-1.002000000000042,4.312103479672358,True
NVDA,2020-06-04,momentum,long,CHOPPY,14,0.9351620947630924,30d_call_30DTE,8.35,0.335529993057251,8.745455686569214,9.19956441116333,0.051925107263594165,0.5334004975898222,15.045315509693438,51.92510726359417,533.4004975898223,True
NEM,2020-06-09,momentum,long,TRENDING_BULL,9,0.9226932668329176,30d_call_30DTE,54.51,0.3584099960327149,57.224220611572264,55.41893878173829,-0.03154751275841574,-0.4142953573112098,14.24556749143068,-31.547512758415742,-414.2953573112097,False
DLR,2020-06-09,momentum,long,TRENDING_BULL,9,0.8827930174563591,30d_call_30DTE,134.65,0.3584099960327149,141.35214733886718,142.87368365478517,0.01076415423863612,0.008601785119576938,14.247858895645265,10.76415423863612,8.601785119576938,False
CMG,2020-06-09,momentum,long,TRENDING_BULL,9,0.9077306733167082,30d_call_30DTE,19.79,0.3584099960327149,20.77967563247681,20.55880038070679,-0.010629388816099351,-0.21839382670813953,14.2188774240525,-10.62938881609935,-218.39382670813956,False
AMT,2020-06-09,momentum,long,TRENDING_BULL,9,0.8503740648379052,30d_call_30DTE,254.56,0.3584099960327149,267.2334122314453,257.0848060913086,-0.0379765615960746,-0.4684614163342771,14.246498616317965,-37.9765615960746,-468.46141633427715,False
TEAM,2020-06-09,momentum,long,TRENDING_BULL,9,0.8528678304239401,30d_call_30DTE,168.03,0.3584099960327149,176.40210305786132,177.27474487304687,0.004946890088375601,-0.05566502583567198,14.241607863693021,4.946890088375602,-55.66502583567199,False
SBAC,2020-06-10,momentum,long,TRENDING_BULL,8,0.9476309226932668,30d_call_30DTE,293.65,0.3584099960327149,308.2753236694336,288.711428527832,-0.06346241051255891,-0.6429898253569465,14.244054625668703,-63.46241051255891,-642.9898253569464,False
ITW,2020-06-11,momentum,long,TRENDING_BULL,7,0.85785536159601,30d_call_30DTE,159.25,0.5302700119018554,170.48027938842773,170.14902548217773,-0.0019430629011069277,-0.10586417036775639,10.07066587774019,-1.9430629011069278,-105.8641703677564,False
SFM,2020-06-19,meanrev,long,BEAR,3,0.9675810473815462,ATM_call_21DTE,22.36,0.456559986114502,22.36000061035156,23.323260837554933,0.04307961542529803,0.42764468964057223,22.333385872669517,43.07961542529803,427.6446896405723,True
MPWR,2020-06-22,meanrev,long,BEAR,1,0.9975062344139652,ATM_call_21DTE,224.46,0.41301000595092774,224.4600067138672,226.2066836547851,0.007781684436749204,-0.01500596566180756,24.6183461266212,7.781684436749204,-15.00596566180756,False
DOCU,2020-06-25,meanrev,long,BEAR,1,0.9950248756218906,ATM_call_21DTE,165.0,0.4188600158691407,165.0,168.0631939086914,0.018564811567826685,0.1369577859193834,24.284571656949385,18.564811567826684,136.9577859193834,True
APO,2020-06-25,meanrev,long,BEAR,5,0.9900497512437813,ATM_call_21DTE,48.81,0.4188600158691407,48.810001373291016,49.82015817260742,0.020695692909141493,0.0746739672896578,24.284563560407054,20.695692909141492,74.67396728965781,True
VEEV,2020-06-30,meanrev,long,BEAR,1,0.9925373134328358,ATM_call_21DTE,231.32,0.39559000396728516,231.32000732421875,233.95115817260745,0.011374506160640362,0.042417660022593354,25.66899423592977,11.37450616064036,42.41766002259335,True
NBIX,2020-07-01,meanrev,long,BEAR,5,0.9527363184079602,ATM_call_21DTE,122.87,0.3720600109100342,122.87000274658205,127.40468365478516,0.03690633032340563,0.41266653881099463,27.239384003143602,36.90633032340563,412.66653881099467,True
SFM,2020-07-02,meanrev,long,BEAR,4,0.9776119402985076,ATM_call_21DTE,25.0,0.3598400039672852,25.0,25.84819961929321,0.03392798477172846,0.3993713627110051,28.13330871545611,33.92798477172846,399.3713627110051,True
CZR,2020-06-19,momentum,short,,20,0.0773067331670823,30d_put_30DTE,39.0,0.456559986114502,41.40999984741211,41.031900764465334,0.009130622659743971,-0.4473242266286942,38.881129999962226,9.130622659743972,-447.3242266286942,False
AA,2020-06-19,momentum,short,,20,0.0374064837905236,30d_put_30DTE,11.28,0.456559986114502,11.979999542236328,10.541040458679198,0.12011345062944107,1.757829503869636,38.9996389386435,120.11345062944106,1757.829503869636,True
TXT,2020-06-19,momentum,short,,20,0.0523690773067331,30d_put_30DTE,33.78,0.456559986114502,35.869998931884766,30.190259159088136,0.1583423457464316,2.997178742622296,38.91549927312123,158.3423457464316,2997.1787426222963,True
BX,2020-07-07,meanrev,long,BEAR,7,0.9975124378109452,ATM_call_21DTE,55.0,0.38259000396728515,55.0,54.42093878173828,-0.010528385786576744,-0.4040175979041265,26.51348352945372,-10.528385786576745,-404.01759790412643,False
GILD,2020-07-23,momentum,long,TRENDING_BULL,8,0.9054726368159204,30d_call_30DTE,73.12,0.3390399990081787,76.58286030578613,70.87902325749619,-0.07447928982431849,-0.729622657714031,14.968256601569232,-74.47928982431849,-729.622657714031,False
SHOP,2020-07-23,momentum,long,TRENDING_BULL,26,0.9577114427860696,30d_call_30DTE,92.5,0.3390399990081787,96.87536320495605,102.26605867004396,0.055645680044398876,0.5162241377613045,14.976174768485421,55.64568004439888,516.2241377613044,True
AMZN,2020-07-23,momentum,long,TRENDING_BULL,26,0.9825870646766168,30d_call_30DTE,148.21,0.3390399990081787,155.2233249206543,165.29324746704103,0.06487377171912903,0.6542731471137072,14.973556672655675,64.87377171912904,654.2731471137073,True
INTU,2020-07-23,momentum,long,TRENDING_BULL,26,0.9378109452736318,30d_call_30DTE,283.13,0.3390399990081787,296.53188244628905,308.2821939086914,0.03962579458730105,0.2770671876431266,14.97154918607745,39.625794587301044,277.06718764312654,True
LOW,2020-07-24,momentum,long,TRENDING_BULL,26,0.9029850746268656,30d_call_30DTE,140.49,0.3359200019836426,147.08357327270508,157.9634387817383,0.07397063633245461,0.7998077879375003,15.096549490451823,73.97063633245462,799.8077879375004,True
ADBE,2020-07-24,momentum,long,TRENDING_BULL,26,0.9552238805970148,30d_call_30DTE,406.76,0.3359200019836426,425.85,461.0859897460938,0.08274272571584775,0.9322223720364059,15.096666944800363,82.74272571584774,932.222372036406,True
NVDA,2020-07-22,momentum,long,CHOPPY,29,0.9776119402985076,30d_call_30DTE,9.95,0.31615999603271483,10.38823530578613,12.116717794418337,0.16638846134621738,2.3379203263033537,15.995466135456585,166.38846134621738,2337.9203263033537,True
NRG,2020-07-28,momentum,long,TRENDING_BULL,27,0.965174129353234,30d_call_30DTE,32.18,0.330720006942749,33.667198471069334,34.630600761413575,0.02861545759954175,0.12035224070132812,15.316642174676922,28.61545759954175,120.35224070132813,True
PH,2020-08-03,momentum,long,TRENDING_BULL,28,0.8706467661691543,30d_call_30DTE,172.37,0.3156400089263916,180.00929388427735,205.59797451782225,0.14215199716296373,1.950283515813891,15.96472199728601,142.15199716296374,1950.283515813891,True
SHOP,2020-08-19,momentum,long,TRENDING_BULL,16,0.9429280397022332,30d_call_30DTE,98.34,0.2930200119018555,102.40339549255371,98.19438735566244,-0.041102232173515475,-0.6434383110466734,17.07864598465946,-41.102232173515475,-643.4383110466733,False
CMG,2020-08-25,momentum,long,TRENDING_BULL,10,0.8833746898263027,30d_call_30DTE,24.03,0.2863900089263916,25.00030019760132,25.218345939026413,0.00872172492736765,-0.0007868024947688279,17.44807316300361,8.72172492736765,-0.7868024947688279,False
CELH,2020-08-20,momentum,long,TRENDING_BULL,22,0.9900744416873448,30d_call_30DTE,8.11,0.2953599910736084,8.450200063705445,7.104372966123881,-0.15926570820045338,-0.9998676581161785,16.898752761708714,-159.2657082004534,-999.8676581161785,False
MS,2020-08-19,momentum,long,TRENDING_BULL,26,0.8808933002481389,30d_call_30DTE,49.26,0.2930200119018555,51.2923786239624,51.04770152282715,-0.004770242825528586,-0.3719392123169807,17.089962813118277,-4.770242825528586,-371.9392123169807,False
NEM,2020-08-19,momentum,long,TRENDING_BULL,26,0.9255583126550868,30d_call_30DTE,64.64,0.2930200119018555,67.31436030578614,67.24523725891113,-0.0010268692528756715,-0.3131756528428168,17.068878062611482,-1.0268692528756715,-313.1756528428168,False
VRT,2020-08-20,momentum,long,TRENDING_BULL,26,0.9751861042183624,30d_call_30DTE,15.03,0.2953599910736084,15.6612601146698,17.624679847717285,0.125367928166161,1.8052649100897549,16.88945623383041,125.367928166161,1805.264910089755,True
MRVL,2020-08-21,momentum,long,TRENDING_BULL,27,0.9230769230769232,30d_call_30DTE,31.68,0.2930200119018555,32.985838165283205,36.88203175634142,0.11811716202375792,1.7016869265744945,17.097043924086258,118.11716202375793,1701.6869265744947,True
NVDA,2020-09-01,momentum,long,TRENDING_BULL,16,0.9181141439205956,30d_call_30DTE,12.9,0.3395600109100342,13.5069595413208,12.343369890719025,-0.0861474151190055,-0.8679606014369747,14.999295109442162,-86.1474151190055,-867.9606014369747,False
EBAY,2020-09-15,momentum,long,TRENDING_BULL,2,0.9181141439205956,30d_call_30DTE,50.44,0.33267000198364255,52.785360305786135,47.91302141952335,-0.09230473862520351,-0.7742399446103252,15.231342962081756,-92.30473862520351,-774.2399446103252,False
DOCU,2020-09-17,meanrev,long,CHOPPY,4,0.9875930521091812,ATM_call_21DTE,190.52,0.34397998809814456,190.52000427246097,204.60996426391603,0.07395527858221719,1.3684602345268428,29.384929142099175,73.95527858221719,1368.460234526843,True
PYPL,2020-09-17,meanrev,long,CHOPPY,4,0.9429280397022332,ATM_call_21DTE,176.63,0.34397998809814456,176.6300048828125,182.84358670043943,0.0351785180652031,0.45582051795024864,29.384926918098678,35.17851806520309,455.82051795024864,True
OLN,2020-09-22,momentum,short,,2,0.0272952853598014,30d_put_30DTE,12.31,0.34918000793457027,12.90999984741211,11.7735,0.08803252214134825,2.3319712217605346,52.508866899589144,88.03252214134825,2331.9712217605347,True
TDY,2020-09-22,momentum,short,,2,0.0595533498759305,30d_put_30DTE,298.68,0.34918000793457027,313.2099914550781,310.03885345458986,0.01012463869928328,0.3758104248231562,52.433379370888964,10.124638699283283,375.8104248231562,True
BE,2020-09-24,meanrev,long,CHOPPY,4,0.9900744416873448,ATM_call_21DTE,14.8,0.3706300029754639,14.800000190734863,16.84623916244507,0.13825938819860276,2.859163532469901,27.34104746170794,138.25938819860275,2859.1635324699014,True
TSLA,2020-09-24,meanrev,long,CHOPPY,4,0.9875930521091812,ATM_call_21DTE,121.27,0.3706300029754639,121.26667022705078,140.1191939086914,0.1554633572963002,3.3186871201455603,27.351142006292076,155.4633572963002,3318.6871201455606,True
FAST,2020-10-01,meanrev,long,CHOPPY,4,0.9333333333333332,ATM_call_21DTE,22.68,0.3471000099182129,22.684999465942383,22.86917091369629,0.00811864457084998,-0.05981076610485851,29.037935844135713,8.118644570849979,-59.81076610485851,False
BE,2020-10-05,meanrev,long,CHOPPY,1,1.0,ATM_call_21DTE,16.5,0.3634799880981446,16.5,17.664600761413574,0.07058186432809539,1.24112238881103,27.860957103386134,70.5818643280954,1241.1223888110303,True
IRTC,2020-10-06,meanrev,long,CHOPPY,1,0.9753086419753086,ATM_call_21DTE,226.36,0.3832399940490723,226.36000061035156,233.532,0.031684040335350966,0.3861078975316531,26.469940743711177,31.684040335350968,386.10789753165307,True
AVGO,2020-09-15,momentum,long,TRENDING_BULL,22,0.9652605459057072,30d_call_30DTE,35.07,0.33267000198364255,36.703261070251465,36.6006517868042,-0.0027956448679278606,-0.28669429651572415,15.220829643685269,-2.7956448679278605,-286.6942965157241,False
CRM,2020-09-15,momentum,long,TRENDING_BULL,22,0.8610421836228288,30d_call_30DTE,240.68,0.33267000198364255,251.87273510742187,259.46005096435545,0.030123609265201478,0.16385084037098427,15.230396212217272,30.123609265201477,163.85084037098426,True
INTU,2020-09-15,momentum,long,TRENDING_BULL,22,0.957816377171216,30d_call_30DTE,307.71,0.33267000198364255,322.02276489257815,334.24018365478514,0.03793961202178527,0.2778939715179886,15.229081708255418,37.939612021785265,277.89397151798863,True
MSFT,2020-09-15,momentum,long,TRENDING_BULL,22,0.9478908188585607,30d_call_30DTE,199.55,0.33267000198364255,208.8368381652832,209.4103418273926,0.0027461805452901225,-0.21558787240933416,15.225488976851285,2.7461805452901227,-215.58787240933415,False
DXCM,2020-10-07,meanrev,long,CHOPPY,1,0.9310344827586208,ATM_call_21DTE,94.19,0.36477999305725095,94.1875,98.25809182739256,0.04321796233462574,0.6405056587135826,27.775029435104102,43.21796233462574,640.5056587135825,True
AMZN,2020-09-16,momentum,long,TRENDING_BULL,22,0.9602977667493796,30d_call_30DTE,152.13,0.3385200119018555,159.31749545288085,159.20844134521485,-0.0006845080470038576,-0.26017157886853365,14.995276442437191,-0.6845080470038576,-260.17157886853363,False
AAPL,2020-10-12,momentum,long,CHOPPY,16,0.8990147783251231,30d_call_30DTE,115.05,0.32590999603271487,120.30011755371096,112.4412278824511,-0.06532736485274891,-0.7452185234959949,15.513958836759922,-65.32736485274891,-745.218523495995,False
ROST,2020-10-15,momentum,long,TRENDING_BULL,13,0.9285714285714286,30d_call_30DTE,91.11,0.3506099910736084,95.5607427520752,87.13316545861599,-0.0881907889238983,-0.8346798494743817,14.522909218280498,-88.1907889238983,-834.6798494743819,False
NRG,2020-10-19,momentum,long,TRENDING_BULL,9,0.8669950738916257,30d_call_30DTE,32.22,0.3793400039672851,33.907680152893064,31.163200780721105,-0.0809397564149724,-0.7325367114411468,13.546300854736435,-80.93975641497241,-732.536711441147,False
CRM,2020-10-15,momentum,long,TRENDING_BULL,15,0.8891625615763546,30d_call_30DTE,246.59,0.3506099910736084,258.6262053222656,231.1314832113528,-0.10631065818196013,-0.9147590349896009,14.528029102960794,-106.31065818196014,-914.759034989601,False
ADBE,2020-10-12,momentum,long,CHOPPY,21,0.9113300492610836,30d_call_30DTE,487.05,0.32590999603271487,509.27652978515624,466.4386952380733,-0.08411507705873375,-0.9040009804801779,15.513712770211056,-84.11507705873376,-904.0009804801779,False
FTNT,2020-10-15,momentum,long,TRENDING_BULL,18,0.9014778325123152,30d_call_30DTE,24.52,0.3506099910736084,25.71933526611328,23.88067040963703,-0.07148959479130852,-0.814525244248253,14.514860625855158,-71.48959479130852,-814.5252442482531,False
INTU,2020-10-15,momentum,long,TRENDING_BULL,18,0.9458128078817734,30d_call_30DTE,326.06,0.3506099910736084,341.9725885620117,315.01058303560995,-0.07884259273462964,-0.8495824813275396,14.529058075503544,-78.84259273462963,-849.5824813275397,False
LRCX,2020-10-19,momentum,long,TRENDING_BULL,14,0.9359605911330048,30d_call_30DTE,34.99,0.3793400039672851,36.8235,35.02481121826172,-0.048846219988276096,-0.5949220877207168,13.5439937960083,-48.8462199882761,-594.9220877207167,False
