symbol,earnings_date,entry_date,beat_streak,surprise,entry_price,exit_price,mom_60d,above_sma200,vix_at_entry,equity_return,call_cost,call_pnl,call_return,hold_days
KMB,2025-03-31,2025-03-11,4,0.020399999,144.08999633789062,143.02999877929688,0.09355261343701135,True,26.920000076293945,-0.00735649653365289,6.227462331116259,-5.618013081978287,-0.9021352170862943,21
MS,2025-06-30,2025-06-10,4,0.0859,131.82000732421875,141.07000732421875,0.10514343399827479,True,16.950000762939453,0.0701714420122061,3.587180876427971,6.041296361452566,1.68413485953581,21
MS,2025-09-30,2025-09-10,4,0.32630002,154.1199951171875,156.88999938964844,0.15066183465063984,True,15.350000381469728,0.017973036336749963,3.798128022746727,-0.6469359379754764,-0.17033020848718677,21
MS,2025-12-31,2025-12-11,4,0.0941,180.2899932861328,181.8999938964844,0.11675627365275315,True,14.850000381469728,0.008930060848116,4.298335488455228,-2.2852298246162785,-0.5316545976353194,22
CBOE,2025-03-31,2025-03-11,4,0.057600003,211.16000366210935,225.0399932861328,0.04058537211399234,True,26.920000076293945,0.0657320959618552,9.126178097475325,5.7127044588334766,0.6259689869972891,21
CBOE,2025-06-30,2025-06-10,4,0.0064999997,221.1000061035156,232.0,0.023564027906122782,True,16.950000762939453,0.049298930780586205,6.016732435175045,5.5056951086436206,0.9150639766621836,21
CBOE,2025-09-30,2025-09-10,4,0.0558,234.5099945068359,241.57000732421875,0.04272734317675206,True,15.350000381469728,0.03010538136009825,5.7792564882534405,1.867686936369755,0.32317079890222905,21
CBOE,2025-12-31,2025-12-11,4,0.0376,251.1000061035156,248.11000061035156,0.06638794513155909,True,14.850000381469728,-0.011907628118222381,5.98653340495233,-5.436701637922692,-0.9081552327804948,22
DIS,2025-06-30,2025-06-10,4,0.113000005,118.7300033569336,123.48999786376952,0.16314328475466064,True,16.950000762939453,0.040090915288919254,3.230966270944601,1.8603400021829013,0.5757844081854233,21
FTNT,2025-03-31,2025-03-11,4,0.09020001,98.27999877929688,96.66999816894533,0.002441980736166715,True,26.920000076293945,-0.016381772795572135,4.247588353496816,-3.835678556244125,-0.9030250196176408,21
FTNT,2025-06-30,2025-06-10,4,0.08270001,101.62999725341795,102.43000030517578,0.04880447917463479,True,16.950000762939453,0.00787172167055157,2.7656286023579066,-1.6908157286759415,-0.6113676027339295,21
DOCS,2025-03-31,2025-03-11,4,0.39259997,61.709999084472656,56.720001220703125,0.14859825482079206,True,26.920000076293945,-0.08086206348729479,2.667060202087851,-2.4253769017306817,-0.9093821353683832,21
DOCS,2025-09-30,2025-09-10,4,0.187,69.0,70.63999938964844,0.18898552051488904,True,15.350000381469728,0.023768107096354168,1.7004337001844216,0.11119617536940729,0.06539283205063946,21
LDOS,2025-09-30,2025-09-10,4,0.123,179.12554931640625,190.7228240966797,0.17807831761899393,True,15.350000381469728,0.06474383372183319,4.414364066980634,7.646300453606963,1.7321408786377988,21
LDOS,2025-12-31,2025-12-11,4,0.0591,189.6280212402344,183.0162353515625,0.01774006631442556,True,14.850000381469728,-0.03486713538130326,4.520965575770169,-4.115386841213255,-0.910289355722904,22
TOST,2025-06-30,2025-06-10,4,0.12,43.349998474121094,43.029998779296875,0.19653972186764065,True,16.950000762939453,-0.0073817694599286054,1.17967134637671,-1.064226005493147,-0.902137708745621,21
KR,2025-04-30,2025-04-10,4,0.0223,67.9000015258789,72.18000030517578,0.1356406876612468,True,40.720001220703125,0.06303385394867227,4.438945250618234,0.3062752849838244,0.06899731077808809,21
KR,2025-07-31,2025-07-11,4,0.0425,70.58000183105469,71.36000061035156,0.03457073360874676,True,16.399999618530273,0.011051271735072147,1.858350913027971,-0.8931124470998237,-0.48059407985793107,21
GD,2025-09-30,2025-09-10,4,0.045700002,323.04998779296875,340.75,0.13545884817086293,True,15.350000381469728,0.054790319999561674,7.961233131700436,10.566682367765331,1.3272670443088002,21
GD,2025-12-31,2025-12-11,4,0.0154,341.4800109863281,343.3999938964844,0.04951974674378935,True,14.850000381469728,0.005622533818628466,8.141304035056017,-5.460319049297848,-0.6706934203397893,22
CHRW,2025-09-30,2025-09-10,4,0.073699996,127.63999938964844,132.66000366210938,0.26465057145743315,True,15.350000381469728,0.03932939749659744,3.1455558906330032,2.1967657811125574,0.6983712442224278,21
CHRW,2025-12-31,2025-12-11,4,0.0922,159.8000030517578,163.72000122070312,0.14211518323007552,True,14.850000381469728,0.024530651402276005,3.809828885414108,0.4729860073546215,0.12414888478730468,22
APP,2025-06-30,2025-06-10,4,0.2042,383.6099853515625,336.69000244140625,0.2000990124845149,True,16.950000762939453,-0.12231168296402933,10.439070907312244,-9.535764070068339,-0.9134686558541175,21
APP,2025-09-30,2025-09-10,4,0.026099999,567.1199951171875,704.0900268554688,0.34638172544209905,True,15.350000381469728,0.2415186079093866,13.976086257183919,124.70463792835763,8.922715246141069,21
APP,2025-12-31,2025-12-11,4,0.1005,716.97998046875,618.3200073242188,0.13314173831616583,True,14.850000381469728,-0.13760492040520983,17.09368578027345,-15.723438787485891,-0.9198389972530758,22
HEI,2025-04-30,2025-04-10,4,0.0834,249.22789001464844,257.0022277832031,0.08411855976823941,True,40.720001220703125,0.031193690915161016,16.29320962946484,-6.862415400974767,-0.42118253904772024,21
HEI,2025-07-31,2025-07-11,4,0.1076,314.6952819824219,324.9715270996094,0.20317588309080692,True,16.399999618530273,0.03265458907566814,8.285835214307324,2.8339864629858287,0.3420278571425516,21
HEI,2026-01-31,2026-01-09,4,0.0468,353.55999755859375,332.260009765625,0.1314399936333958,True,14.489999771118164,-0.06024433742518852,8.224958644570728,-7.602749804355651,-0.9243511284247251,24
KEY,2025-09-30,2025-09-10,4,0.076,19.229999542236328,18.510000228881836,0.1716068286851753,True,15.350000381469728,-0.03744146284419312,0.47390346777028486,-0.428930642730065,-0.9051012957305061,21
KEY,2025-12-31,2025-12-11,4,0.062800005,20.690000534057617,20.979999542236328,0.07539880778268285,True,14.850000381469728,0.014016384760423098,0.4932750949219644,-0.15678271609228622,-0.3178403242050748,22
PG,2025-03-31,2025-03-11,4,0.0093,173.1199951171875,170.55999755859375,0.014383030872254177,True,26.920000076293945,-0.014787416998601748,7.482117258349972,-6.755362987691995,-0.9028678319833966,21
ABT,2025-03-31,2025-03-11,4,0.0174,132.66000366210938,131.69000244140625,0.1396050336289163,True,26.920000076293945,-0.0073119342222676175,5.733466560122928,-5.172336910455967,-0.9021308236853255,21
ABT,2025-06-30,2025-06-10,4,0.0028,134.1300048828125,136.25999450683594,0.04838593347427587,True,16.950000762939453,0.015880038369374395,3.650042191906447,-1.154480130957853,-0.3162922701325977,21
BLK,2025-06-30,2025-06-10,4,0.114700004,991.9000244140624,1054.27001953125,0.03417685611419144,True,16.950000762939453,0.06287931604198817,26.992297080936687,38.206202922164714,1.415448370607474,21
BLK,2025-09-30,2025-09-10,4,0.0228,1102.8900146484375,1141.0699462890625,0.10952138242089669,True,15.350000381469728,0.034618077173176165,27.17958476094339,13.772747658642114,0.5067313492748176,21
HSY,2025-09-30,2025-09-10,4,0.22219999,185.6000061035156,188.8300018310547,0.08184268287649854,True,15.350000381469728,0.01740299364935155,4.573920364244237,-0.8851337923138156,-0.1935175345931212,21
CRWD,2025-04-30,2025-04-10,4,0.1062,368.6099853515625,431.8800048828125,0.017877964786020117,True,40.720001220703125,0.1716448876741798,24.097783608784617,41.955832119960355,1.7410660167379775,21
CRWD,2025-07-31,2025-07-11,4,0.1205,478.4500122070313,446.6600036621094,0.17901561757511414,True,16.399999618530273,-0.06644374069148523,12.597449616839913,-11.437988316371682,-0.9079606320537852,21
CRWD,2025-10-31,2025-10-10,4,0.0198,493.6600036621094,551.9199829101562,0.03585466125618352,True,21.65999984741211,0.11801640565542659,17.166770986469196,42.638193352309656,2.4837631599977055,24
DE,2025-04-30,2025-04-10,4,0.1776,444.19000244140625,480.0199890136719,0.03446722680484758,True,40.720001220703125,0.08066364928371392,29.03880791457552,9.88505149512929,0.34040830891572726,21
DE,2025-07-31,2025-07-11,4,0.019,512.4099731445312,500.9800109863281,0.09982234160083142,True,16.399999618530273,-0.022306283556622286,13.491605507706291,-12.19113774635685,-0.9036091174911225,21
DE,2026-01-31,2026-01-09,4,0.1542,488.0799865722656,532.25,0.0811752094066273,True,14.489999771118164,0.09049748943392605,11.354332312818357,33.81240249416982,2.977929618635316,24
NRG,2025-06-30,2025-06-10,4,0.0505,148.67999267578125,155.9600067138672,0.3534436239646335,True,16.950000762939453,0.048964315285924764,4.045986927631012,3.6524527820807373,0.9027346967280749,21
NRG,2025-09-30,2025-09-10,4,0.3073,161.2100067138672,161.91000366210938,0.04509648266043758,True,15.350000381469728,0.004342143285711892,3.9728540322205315,-2.879472417478139,-0.7247868645878054,21
NRG,2025-12-31,2025-12-11,4,0.16379999,170.63999938964844,166.16000366210938,0.037798857075203814,True,14.850000381469728,-0.02625407725951289,4.0682677488508165,-3.7000437828742636,-0.9094887581869293,22
DHR,2025-12-31,2025-12-11,4,0.0199,232.3699951171875,230.3999938964844,0.1596591282192715,True,14.850000381469728,-0.008477864019016727,5.539986874807871,-5.0294019106545305,-0.9078364307187915,22
WING,2025-06-30,2025-06-10,4,0.15,380.1249694824219,334.27606201171875,0.4390694074752316,True,16.950000762939453,-0.12061535324325312,10.344234148207223,-9.447403680558567,-0.9133014146045711,21
WWD,2025-06-30,2025-06-10,4,0.0701,229.02420043945312,243.60987854003903,0.20740712610089856,True,16.950000762939453,0.06368618719156673,6.232371312459126,9.006888620998907,1.4451784352118506,21
WWD,2025-09-30,2025-09-10,4,0.106300004,238.3177795410156,253.46902465820312,0.01715944673953021,True,15.350000381469728,0.0635758068339166,5.873095415719775,9.893990758091942,1.684629664215899,21
WWD,2025-12-31,2025-12-11,4,0.3123,298.4364013671875,310.6064758300781,0.19743200952555862,True,14.850000381469728,0.040779457221496646,7.115091368424365,5.743312089816619,0.8072014528589916,22
RTX,2025-03-31,2025-03-11,4,0.0752,128.11000061035156,132.85000610351562,0.08719068078782577,True,26.920000076293945,0.03699949629678684,5.536818816827548,-0.23074091117121842,-0.04167391399370856,21
RTX,2025-06-30,2025-06-10,4,0.0947,138.52000427246094,144.19000244140625,0.04670806397014688,True,16.950000762939453,0.04093270281592506,3.7695060136565477,2.287340039464371,0.6068010055369494,21
RTX,2025-09-30,2025-09-10,4,0.20639999,155.0,167.1999969482422,0.05509673087827621,True,15.350000381469728,0.07870965773059475,3.819814833747614,8.786419614035266,2.300221344869464,21
RTX,2025-12-31,2025-12-11,4,0.053400002,177.4199981689453,187.25,0.10838685563071425,True,14.850000381469728,0.055405263964066934,4.2299112701220345,6.015051659328636,1.4220278571363743,22
MTZ,2025-06-30,2025-06-10,4,0.0641,158.42999267578125,168.22999572753906,0.2164362486357334,True,16.950000762939453,0.061856993655317584,4.311310942210603,5.940036979511517,1.3777797656287332,21
MTZ,2025-09-30,2025-09-10,4,0.0774,190.1199951171875,215.0,0.13954344340764435,True,15.350000381469728,0.1308647460645935,4.685310822842948,20.717068844631097,4.421706398565126,21
MTZ,2025-12-31,2025-12-11,4,0.0642,232.94000244140625,227.6499938964844,0.14377095021104475,True,14.850000381469728,-0.022709747100017722,5.5535765514488835,-5.049085809034335,-0.9091593070265808,22
PRIM,2025-06-30,2025-06-10,4,0.5538,71.91999816894531,79.61000061035156,0.1012235673615512,True,16.950000762939453,0.10692439706883577,1.9571387325888567,5.946449670214737,3.0383383513895894,21
PRIM,2025-09-30,2025-09-10,4,0.38830003,117.62999725341795,139.64999389648438,0.35560652196176684,True,15.350000381469728,0.1871971194186744,2.8988697316277228,19.460427541623172,6.71310867449573,21
PRIM,2025-12-31,2025-12-11,4,0.0885,136.99000549316406,130.61000061035156,0.07402004972945975,True,14.850000381469728,-0.046572776311997945,3.266010450399379,-2.9765681576636163,-0.9113774137800542,22
SFM,2025-06-30,2025-06-10,4,0.0943,161.8800048828125,162.10000610351562,0.12904619940412676,True,16.950000762939453,0.0013590388810674138,4.405195156479128,-3.7502952373625664,-0.8513346410650298,21
MA,2025-06-30,2025-06-10,4,0.0312,589.5399780273438,564.6099853515625,0.09761846513876196,True,16.950000762939453,-0.04228719612739301,16.042986023115724,-14.528191831289357,-0.9055790368673414,21
MA,2025-09-30,2025-09-10,4,0.0152,579.3800048828125,573.77001953125,0.018485315134101836,True,15.350000381469728,-0.009682738969732301,14.278221529213756,-12.884161108758471,-0.9023645614684583,21
SEDG,2025-06-30,2025-06-10,4,0.0349,20.93000030517578,21.86000061035156,0.16961304790479623,True,16.950000762939453,0.044433840975425014,0.5695622262688501,0.4190863543837824,0.7358043336707538,21
SEDG,2025-09-30,2025-09-10,4,0.268,29.420000076293945,38.619998931884766,0.18490824337016443,True,15.350000381469728,0.3127124008066879,0.7250255012921519,8.568806440929704,11.818627656073119,21
TFC,2025-09-30,2025-09-10,4,0.067,45.119998931884766,45.56999969482422,0.12699467371190767,True,15.350000381469728,0.009973421400536713,1.1119357497979994,-0.5512158297533816,-0.4957263311783245,21
TFC,2025-12-31,2025-12-11,4,0.026600001,49.70000076293945,49.7400016784668,0.07283699952343149,True,14.850000381469728,0.0008048473825612461,1.184909229635131,-1.0346804597381496,-0.8732149550871157,22
COST,2026-02-28,2026-02-06,4,0.0078,1001.1599731445312,1002.77001953125,0.08719883948093668,True,20.3700008392334,0.0016081809400167834,32.74136241084551,-28.49144862311479,-0.870197405520213,24
GILD,2025-03-31,2025-03-11,4,0.0194,114.43000030517578,111.27999877929688,0.192694249698088,True,26.920000076293945,-0.027527759481587876,4.945579391778449,-4.471416542873122,-0.9041239031176858,21
GILD,2025-09-30,2025-09-10,4,0.1568,115.25,111.1500015258789,0.0383513940906319,True,15.350000381469728,-0.03557482407046502,2.840217158641371,-2.5701615395148076,-0.9049172637011511,21
GILD,2025-12-31,2025-12-11,4,0.0188,123.20999908447266,121.5999984741211,0.077834562203963,True,14.850000381469728,-0.013067126226076404,2.9374781259036165,-2.6680027243988302,-0.9082630099851753,22
MSFT,2025-06-30,2025-06-10,4,0.0801,470.9200134277344,492.0499877929687,0.17459440855409777,True,16.950000762939453,0.044869561205168114,12.81501420600216,9.635082868597486,0.7518589299795476,21
MSFT,2025-09-30,2025-09-10,4,0.0159,500.3699951171875,519.7100219726562,0.042428564214322846,True,15.350000381469728,0.0386514520139028,12.331101482005511,8.271638912134925,0.6707948129536956,21
AMGN,2025-03-31,2025-03-11,4,0.15010001,318.8900146484375,306.9200134277344,0.14261974002688005,True,26.920000076293945,-0.037536456680525215,13.782188940690817,-12.474406144596546,-0.9051106611785631,21
AMGN,2025-12-31,2025-12-11,4,0.119399995,317.3800048828125,327.6400146484375,0.13091567733099177,True,14.850000381469728,0.032327209048387734,7.5667302075318,3.4193562489182563,0.45189350685646024,22
IONS,2025-06-30,2025-06-10,4,4.1506,36.84000015258789,39.939998626708984,0.06894682152570288,True,16.950000762939453,0.08414762381327864,1.002516588471522,2.20463705383814,2.199102817041083,21
IONS,2025-09-30,2025-09-10,4,0.4181,64.0,65.80000305175781,0.4493749737739563,True,15.350000381469728,0.02812504768371582,1.5772138668377245,0.3826601729428363,0.24261780915612963,21
IONS,2025-12-31,2025-12-11,4,0.0556,79.13999938964844,79.66999816894531,0.219863505754052,True,14.850000381469728,0.0066969772982611265,1.8867950557465327,-1.1802411365330139,-0.6255269394195214,22
TRMB,2025-06-30,2025-06-10,4,0.136,72.80000305175781,76.45999908447266,0.03502751297887811,True,16.950000762939453,0.0502746686715485,1.981086058574237,1.884044784939411,0.9510161241028241,21
TRMB,2025-09-30,2025-09-10,4,0.1295,80.16000366210938,79.41000366210938,0.09081843907315805,True,15.350000381469728,-0.009356286997707755,1.975460458463151,-1.7825219302633057,-0.9023323765488348,21
TRMB,2025-12-31,2025-12-11,4,0.040999997,83.33999633789062,78.33000183105469,0.02015830033121131,True,14.850000381469728,-0.06011512751360822,1.9869281557870972,-1.81334255580219,-0.9126361969961901,22
CB,2025-03-31,2025-03-11,4,0.14,290.70001220703125,301.3999938964844,0.04981083721460502,True,26.920000076293945,0.03680764100495735,12.563838029595896,-0.5795942864609955,-0.046131945118655565,21
CB,2025-12-31,2025-12-11,4,0.109799996,305.9800109863281,310.05999755859375,0.1036015787594951,True,14.850000381469728,0.013334160486868954,7.294940312594793,-2.5278357848922113,-0.3465190497210615,22
BSX,2025-03-31,2025-03-11,4,0.115200005,95.5199966430664,101.23999786376952,0.05192629039767327,True,26.920000076293945,0.05988276195273834,4.128303116672531,2.0230806196384536,0.4900513752171096,21
BSX,2025-06-30,2025-06-10,4,0.0342,99.33999633789062,104.77999877929688,0.0044291808761009015,True,16.950000762939453,0.054761452002704616,2.70331144991702,3.0178056329024945,1.11633664444958,21
BSX,2025-09-30,2025-09-10,4,0.0509,105.2300033569336,95.8499984741211,0.03554124654427893,True,15.350000381469728,-0.0891381220524731,2.5932846953427493,-2.3604027310975018,-0.9101980724817921,21
PRVA,2025-03-31,2025-03-11,4,0.21049999,23.959999084472656,22.8799991607666,0.11811352386653654,True,26.920000076293945,-0.04507512374680981,1.0355333162909972,-0.9380418919197834,-0.9058538988195938,21
PRVA,2025-12-31,2025-12-11,4,0.3022,24.81999969482422,23.459999084472656,0.08924255357866868,True,14.850000381469728,-0.05479454581279335,0.5917393614985321,-0.5397501118939311,-0.9121416404125248,22
VTR,2025-03-31,2025-03-11,4,0.35810003,66.69999694824219,69.2699966430664,0.08965511246094081,True,26.920000076293945,0.03853073182025008,2.882724193473516,-0.017565806051885513,-0.006093474391915285,21
VTR,2025-09-30,2025-09-10,4,1.4194,69.25,70.31999969482422,0.09285198996643727,True,15.350000381469728,0.01545125913103565,1.7065946918517567,-0.4657419984322655,-0.2729072114521274,21
VTR,2025-12-31,2025-12-11,4,0.4089,77.2699966430664,77.33000183105469,0.1203571350639859,True,14.850000381469728,0.0007765651688256627,1.8422118871378037,-1.6108371797969037,-0.8744038571478437,22
BE,2025-03-31,2025-03-11,4,1.4736999,25.0,21.239999771118164,0.055999984741210936,True,26.920000076293945,-0.15040000915527343,1.0804813813224197,-0.9899779762837813,-0.9162378856284689,21
BE,2025-09-30,2025-09-10,4,0.4704,62.959999084472656,90.19000244140624,0.6361181673990489,True,15.350000381469728,0.43249688298755246,1.5515841189393862,25.897549391966074,16.69103793719468,21
BE,2025-12-31,2025-12-11,4,0.50380003,108.98999786376952,98.69000244140624,0.25708778045935543,True,14.850000381469728,-0.0945040427951711,2.5984557831836876,-2.3797507801728024,-0.9158327017045013,22
CFG,2025-09-30,2025-09-10,4,0.0227,51.810001373291016,52.7400016784668,0.2084540197932789,True,15.350000381469728,0.01795020807807222,1.2768039469818147,-0.21866388822538907,-0.1712587815398596,21
CFG,2025-12-31,2025-12-11,4,0.0224,58.349998474121094,59.38999938964844,0.08071978076506027,True,14.850000381469728,0.01782349516236228,1.3911358285679976,-0.2195218856416401,-0.15780046860529123,22
VEEV,2025-07-31,2025-07-11,4,0.0475,275.8900146484375,281.3500061035156,0.1927217753621425,True,16.399999618530273,0.019790464189273795,7.264103815758752,-1.0737706213510787,-0.1478187328520333,21
VEEV,2025-10-31,2025-10-10,4,0.045500003,286.5899963378906,292.7200012207031,0.015003970298736628,True,21.65999984741211,0.021389458673167373,9.966018712573357,-3.01660512623752,-0.3026890891175733,24
AAPL,2025-09-30,2025-09-10,4,0.0452,226.7899932861328,255.4499969482422,0.12509368118986666,True,15.350000381469728,0.12637243489817504,5.589005035483174,23.69165275289425,4.238975023726399,21
AAPL,2025-12-31,2025-12-11,4,0.0634,278.0299987792969,271.010009765625,0.1444088554212305,True,14.850000381469728,-0.025249034436907708,6.6285775978235355,-6.0279975640256716,-0.909395337848189,22
PFE,2025-12-31,2025-12-11,4,0.1618,25.799999237060547,25.18000030517578,0.0639534754776319,True,14.850000381469728,-0.024030967062749552,0.6151037575711359,-0.5593028465738225,-0.909282116536477,22
OXY,2025-09-30,2025-09-10,4,0.22729999,46.310001373291016,47.720001220703125,0.021161725613800916,True,15.350000381469728,0.0304469834938359,1.1412621303004478,0.38468062577079354,0.3370659689457345,21
NEE,2025-12-31,2025-12-11,4,0.0242,81.20999908447266,80.93000030517578,0.12830930041147623,True,14.850000381469728,-0.0034478362572769776,1.9361463979213218,-1.7567989916739357,-0.9073688815887392,22
PLTR,2025-03-31,2025-03-11,4,0.0111,78.05000305175781,84.68000030517578,0.07098014988998227,True,26.920000076293945,0.08494550921441188,3.373263004383294,3.617554797475193,1.0724200255878242,21
PLTR,2025-06-30,2025-06-10,4,0.1557,132.80999755859375,130.67999267578125,0.342293501394098,True,16.950000762939453,-0.016037986009846694,3.6141212029283776,-3.263519373295614,-0.9029911256576882,21
PLTR,2025-09-30,2025-09-10,4,0.2546,166.74000549316406,184.9499969482422,0.15191316418718215,True,15.350000381469728,0.10921189189852036,4.1091351378190115,14.5502201071614,3.540944656029044,21
PLTR,2025-12-31,2025-12-11,4,0.086,187.5399932861328,167.86000061035156,0.05636126929631953,True,14.850000381469728,-0.1049375780117213,4.471184417690267,-4.099193121401766,-0.9168025154997598,22
PWR,2025-06-30,2025-06-10,4,0.0113,348.760009765625,372.2900085449219,0.2332836724136362,True,16.950000762939453,0.06746759410607195,9.49070829905977,15.038108703878136,1.5845085772331595,21
PWR,2025-09-30,2025-09-10,4,0.0218,390.1700134277344,420.6499938964844,0.07271195801422155,True,15.350000381469728,0.07811974118917105,9.61533680628881,21.886675987947495,2.2762256204725713,21
PWR,2025-12-31,2025-12-11,4,0.0469,466.9100036621094,439.6799926757813,0.1633291408783188,True,14.850000381469728,-0.058319613571684616,11.131709542361888,-10.157343226188429,-0.9124693011019114,22
BKNG,2025-06-30,2025-06-10,4,0.099300005,5487.97998046875,5730.72998046875,0.16847544033333503,True,16.950000762939453,0.04423303307663775,149.34285952311697,108.78213687184407,0.7284053433770333,21
BKNG,2025-09-30,2025-09-10,4,0.0374,5474.81005859375,5350.56005859375,0.019319395266548828,True,15.350000381469728,-0.022694851267938715,134.9210366049487,-121.92104749598795,-0.9036474264052317,21
SRE,2025-09-30,2025-09-10,4,0.2174,82.01000213623047,89.26000213623047,0.10035365373192368,True,15.350000381469728,0.08840385088585538,2.02105175919772,5.445818819382756,2.694546933100089,21
SRE,2025-12-31,2025-12-11,4,0.092,88.97000122070312,89.70999908447266,0.0729459118211108,True,14.850000381469728,0.008317386238242913,2.121154406212226,-1.182351950948994,-0.5574096574423056,22
NDAQ,2025-06-30,2025-06-10,4,0.045500003,86.06999969482422,88.94000244140625,0.1338445066098816,True,16.950000762939453,0.033344983812688654,2.342198754245628,0.7664214497222765,0.32722306265982304,21
NDAQ,2025-09-30,2025-09-10,4,0.0373,94.66000366210938,86.91000366210938,0.08430174358980973,True,15.350000381469728,-0.08187195964690396,2.3327979751685732,-2.121637070759604,-0.9094817010917072,21
NDAQ,2025-12-31,2025-12-11,4,0.048299998,93.8499984741211,96.66000366210938,0.053063354379406666,True,14.850000381469728,0.029941451610818442,2.2374995510292224,0.7867119989915752,0.3516031985926868,22
CHD,2025-03-31,2025-03-11,4,0.014199999,112.19000244140624,109.47000122070312,0.058917911280051756,True,26.920000076293945,-0.024244595431965454,4.84876835233825,-4.382317883090624,-0.9038002157758915,21
ISRG,2025-06-30,2025-06-10,4,0.1408,529.5999755859375,537.989990234375,0.0770392554263784,True,16.950000762939453,0.01584217340485142,14.411855553201432,-4.578465595061752,-0.3176874468495972,21
ISRG,2025-12-31,2025-12-11,4,0.1157,547.3599853515625,561.97998046875,0.20375986875924543,True,14.850000381469728,0.026710018102249947,13.049736189534364,2.8156518781036883,0.21576312633521177,22
PM,2025-03-31,2025-03-11,4,0.0479,152.10000610351562,158.08999633789062,0.16620647859465856,True,26.920000076293945,0.03938191975020932,6.573648987755002,0.08996097944976711,0.013685090216611963,21
PM,2025-06-30,2025-06-10,4,0.027999999,179.02999877929688,177.52999877929688,0.13025745531159788,True,16.950000762939453,-0.008378484110080109,4.871893128851507,-4.39559724673321,-0.9022359749031321,21
MAA,2025-03-31,2025-03-11,4,0.77849996,165.0,167.47999572753906,0.040424231326941285,True,26.920000076293945,0.015030277136600378,7.13117711672797,-3.937550972402846,-0.552160030237691,21
STRL,2025-06-30,2025-06-10,4,0.11359999,198.3699951171875,222.5399932861328,0.39259968327069933,True,16.950000762939453,0.12184301438666081,5.398187023243684,19.36886450647245,3.588031393331387,21
STRL,2025-09-30,2025-09-10,4,0.22639999,301.1300048828125,337.92999267578125,0.3041211448413913,True,15.350000381469728,0.12220631353986064,7.421037803470055,30.20000165068329,4.069511899880346,21
LVS,2025-09-30,2025-09-10,4,0.25370002,54.5,54.77000045776367,0.2144953876460364,True,15.350000381469728,0.004954136839700402,1.3430961834789998,-0.9400237852732958,-0.6998931251806313,21
LVS,2025-12-31,2025-12-11,4,0.105299994,66.19999694824219,65.20999908447266,0.1962235417310613,True,14.850000381469728,-0.014954651199509138,1.5782894603953799,-1.4337788443927424,-0.9084384584520789,22
TJX,2025-04-30,2025-04-10,4,0.007900001,127.47000122070312,127.62999725341795,0.06558406315441195,True,40.720001220703125,0.0012551661660205875,8.33331875993086,-7.350709105320504,-0.8820866352388866,21
TJX,2025-10-31,2025-10-10,4,0.0495,140.3800048828125,140.41000366210938,0.12971937655272675,True,21.65999984741211,0.00021369695293797442,4.88164197428506,-4.4585946209834,-0.913339127381701,24
TJX,2026-01-31,2026-01-09,4,0.1429,157.80999755859375,150.1699981689453,0.0801596482617492,True,14.489999771118164,-0.04841264500249269,3.671175225087881,-3.389958414007577,-0.9233986955570687,24
MU,2025-08-31,2025-08-11,4,0.0594,123.72000122070312,118.4800033569336,0.22849987062342722,True,16.25,-0.04235368422298946,3.227717397260275,-2.9404029156016582,-0.91098524241853,22
MU,2025-11-30,2025-11-10,4,0.2058,253.3000030517578,240.4600067138672,0.5122384462565034,True,17.600000381469727,-0.05069086531067659,7.15731439113065,-6.487443838484847,-0.9064075551192906,21
MU,2026-02-28,2026-02-06,4,0.3321,394.69000244140625,412.6700134277344,0.3891155106059582,True,20.3700008392334,0.045554766715930055,12.907715806179173,6.158679988833491,0.47713166925206174,24
MPWR,2025-06-30,2025-06-10,4,0.0225,731.8400268554688,746.969970703125,0.12461741481795496,True,16.950000762939453,0.020673840309972914,19.915357328751604,-2.7813650185353858,-0.1396593077704891,21
MPWR,2025-09-30,2025-09-10,4,0.020399999,855.1799926757812,915.8699951171876,0.17375285564783605,True,15.350000381469728,0.0709675190733974,21.075027235787907,41.84021888690827,1.9852984491454697,21
MPWR,2025-12-31,2025-12-11,4,0.0113,981.47998046875,936.3099975585938,0.06490193629976254,True,14.850000381469728,-0.046022317122131506,23.39969154340004,-21.324753091992537,-0.9113262477174514,22
FITB,2025-09-30,2025-09-10,4,0.0547,45.5099983215332,44.349998474121094,0.15798723119941346,True,15.350000381469728,-0.025488901124904057,1.1215468817575585,-1.0137919008149594,-0.9039228919492532,21
FITB,2025-12-31,2025-12-11,4,0.0493,48.38999938964844,47.709999084472656,0.04360406358680246,True,14.850000381469728,-0.014052496667756655,1.1536771834737816,-1.0479479785361894,-0.9083546017446266,22
DD,2025-09-30,2025-09-10,4,0.1116,31.84100341796875,32.728031158447266,0.10670165119430765,True,15.350000381469728,0.027858033518439358,0.7846886269507453,0.1818567797081898,0.23175661461397085,21
DD,2025-12-31,2025-12-11,4,0.0659,41.4900016784668,40.869998931884766,0.21239284668439012,True,14.850000381469728,-0.014943425439864735,0.9891727398735104,-0.8986015267989171,-0.9084374149997553,22
DUK,2025-03-31,2025-03-11,4,0.1084,117.6999969482422,121.06999969482422,0.06890400017527525,True,26.920000076293945,0.02863213962583154,5.086906211371253,-1.201025529832381,-0.23610137083864702,21
