symbol,entry_date,ml_rank,regime,vix_at_entry,vix_percentile,entry_price,exit_price,equity_return,call_cost,call_pnl,call_return
BX,2019-12-16,0.9899244332493704,CHOPPY,12.140000343322754,0.031746031746031744,54.529998779296875,55.939998626708984,0.02585732402303733,1.1387270375170455,1.2250808223120566,1.0758336124022334
AXON,2019-12-19,0.9899244332493704,CHOPPY,12.5,0.07936507936507936,70.31999969482422,68.75,-0.022326503151844805,1.512008799674748,-0.30502196921465163,-0.20173293255982747
INTU,2019-12-20,0.9396984924623116,TRENDING_BULL,12.510000228881836,0.08333333333333333,267.1000061035156,266.4700012207031,-0.0023586853927975546,5.7477339991227785,-1.065798163472346,-0.18542927763097744
SCHW,2019-12-20,0.942211055276382,TRENDING_BULL,12.510000228881836,0.08333333333333333,48.119998931884766,47.619998931884766,-0.010390690172453334,1.0354958726259103,-0.19880214173135569,-0.19198738207156157
SHOP,2019-12-20,0.9974874371859296,TRENDING_BULL,12.510000228881836,0.08333333333333333,39.00699996948242,41.45000076293945,0.06262980478807242,0.8393929419884965,2.331893373556288,2.77807121898369
INTU,2020-01-16,0.942211055276382,TRENDING_BULL,12.31999969482422,0.05555555555555555,276.8699951171875,280.3800048828125,0.01267746533581351,5.8674856433432065,2.494041061024925,0.4250612975686562
ADBE,2020-01-22,0.9271356783919598,TRENDING_BULL,12.90999984741211,0.2222222222222222,350.05999755859375,365.5499877929687,0.04424952963036628,7.773814407942171,14.344333435865096,1.8452117175848846
NVDA,2020-01-22,0.9974874371859296,TRENDING_BULL,12.90999984741211,0.2222222222222222,6.252749919891357,6.269000053405762,0.002598877889344189,0.1388553898060707,-0.008935657618211579,-0.0643522561903529
EOG,2020-11-16,0.9754299754299754,TRENDING_BULL,22.450000762939453,0.29365079365079366,45.349998474121094,46.529998779296875,0.02601985324981095,1.7512940912566783,0.8958383068804663,0.5115293378496117
NVDA,2020-12-08,0.968058968058968,TRENDING_BULL,20.68000030517578,0.20238095238095238,13.350000381469728,13.278249740600586,-0.005374579686809209,0.47489463628689466,-0.08922878190806055,-0.18789174501047726
MS,2020-12-10,0.9606879606879608,TRENDING_BULL,22.520000457763672,0.27380952380952384,64.44000244140625,68.08999633789062,0.056641740505879515,2.4962575345216544,3.3073684919188198,1.3249307998794262
LOW,2020-12-10,0.9705159705159704,TRENDING_BULL,22.520000457763672,0.27380952380952384,160.22000122070312,162.77000427246094,0.015915634953997924,6.20655447044581,1.4917336429634398,0.2403481110279034
GS,2020-12-24,0.9166666666666666,TRENDING_BULL,21.530000686645508,0.19444444444444445,256.1600036621094,293.8299865722656,0.14705645835266792,9.486823265366743,37.068211666624,3.907336589893879
BKNG,2020-12-29,0.928921568627451,TRENDING_BULL,23.079999923706055,0.2857142857142857,2185.39990234375,2182.419921875,-0.0013635858890421362,86.76252207283441,-16.017817648319763,-0.18461678228847828
CRWD,2021-01-20,0.9264705882352942,TRENDING_BULL,21.579999923706055,0.14285714285714285,226.3300018310547,218.1199951171875,-0.0362744958575823,8.401542163674682,-1.7905486037985137,-0.21312142091486694
FTNT,2021-01-20,0.9411764705882352,TRENDING_BULL,21.579999923706055,0.14285714285714285,30.058000564575195,30.18400001525879,0.004191877314424239,1.115775889435732,-0.07493032569877256,-0.06715535476991367
LOW,2021-02-03,0.9117647058823528,TRENDING_BULL,22.90999984741211,0.21428571428571427,169.8800048828125,177.16000366210938,0.04285377072080261,6.694725839575667,6.285741869067093,0.9389095266469498
AAPL,2021-02-04,0.9509803921568628,TRENDING_BULL,21.770000457763672,0.11507936507936507,137.38999938964844,129.8699951171875,-0.05473472818886647,5.144924491334513,-1.1740416067846575,-0.2281941374964921
MSFT,2021-02-17,0.909313725490196,TRENDING_BULL,21.5,0.07539682539682539,244.1999969482422,227.55999755859375,-0.06814086649302972,9.03128525162324,-2.1597433937099666,-0.23914020358528534
INTU,2021-02-03,0.9068627450980392,TRENDING_BULL,22.90999984741211,0.21428571428571427,380.1499938964844,415.3900146484375,0.09270030597856344,14.981162667195182,33.624842636102784,2.2444748370386747
PLD,2021-02-18,0.9681372549019608,TRENDING_BULL,22.489999771118164,0.16666666666666666,105.77999877929688,95.63999938964844,-0.09585932602253938,4.092215106087164,-1.071228278133011,-0.2617722310197136
MS,2021-02-03,0.9583333333333334,TRENDING_BULL,22.90999984741211,0.21428571428571427,70.5999984741211,74.83000183105469,0.05991506300788562,2.7822440574142044,3.8555606745656235,1.385773711796136
EBAY,2021-02-17,0.9387254901960784,TRENDING_BULL,21.5,0.07539682539682539,63.04999923706055,54.599998474121094,-0.13402063227897035,2.331787614007258,-0.6830524277611854,-0.2929308071018252
EL,2021-03-10,0.928921568627451,CHOPPY,22.559999465942383,0.1865079365079365,285.25,284.9800109863281,-0.0009464996097173532,11.069555540280552,-2.03985599337304,-0.1842762327674577
